params,total_trades,win_rate,total_pnl,avg_pnl,profit_factor,gross_profit,gross_loss,avg_win,avg_loss,profit_per_trade,winning_trades,losing_trades,composite_score
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",14,78.57142857142857,445.9999999999809,31.857142857141493,2.5273972602738692,737.9999999999882,292.0000000000073,67.09090909090801,-97.33333333333576,31.857142857141493,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",14,78.57142857142857,445.9999999999809,31.857142857141493,2.5273972602738692,737.9999999999882,292.0000000000073,67.09090909090801,-97.33333333333576,31.857142857141493,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",14,78.57142857142857,445.9999999999809,31.857142857141493,2.5273972602738692,737.9999999999882,292.0000000000073,67.09090909090801,-97.33333333333576,31.857142857141493,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",14,78.57142857142857,445.9999999999809,31.857142857141493,2.5273972602738692,737.9999999999882,292.0000000000073,67.09090909090801,-97.33333333333576,31.857142857141493,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",14,78.57142857142857,445.9999999999809,31.857142857141493,2.5273972602738692,737.9999999999882,292.0000000000073,67.09090909090801,-97.33333333333576,31.857142857141493,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",14,78.57142857142857,424.99999999997726,30.357142857141234,2.4554794520546803,716.9999999999845,292.0000000000073,65.18181818181678,-97.33333333333576,30.357142857141234,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",14,78.57142857142857,424.99999999997726,30.357142857141234,2.4554794520546803,716.9999999999845,292.0000000000073,65.18181818181678,-97.33333333333576,30.357142857141234,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",14,78.57142857142857,424.99999999997726,30.357142857141234,2.4554794520546803,716.9999999999845,292.0000000000073,65.18181818181678,-97.33333333333576,30.357142857141234,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",14,78.57142857142857,424.99999999997726,30.357142857141234,2.4554794520546803,716.9999999999845,292.0000000000073,65.18181818181678,-97.33333333333576,30.357142857141234,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",14,78.57142857142857,424.99999999997726,30.357142857141234,2.4554794520546803,716.9999999999845,292.0000000000073,65.18181818181678,-97.33333333333576,30.357142857141234,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",14,78.57142857142857,424.99999999997726,30.357142857141234,2.4554794520546803,716.9999999999845,292.0000000000073,65.18181818181678,-97.33333333333576,30.357142857141234,11,3,0.5499999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.5}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 2.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.5}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 2.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.5}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 2.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.5}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 2.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.5}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 2.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.5}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 2.0}",8,75.0,414.99999999998636,51.874999999998295,3.2192513368983176,601.9999999999868,187.00000000000045,100.33333333333114,-93.50000000000023,51.874999999998295,6,2,0.5249999999999999
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",224,56.69642857142857,2923.999999999961,13.053571428571255,1.4832259130722112,8974.999999999982,6051.000000000022,70.66929133858254,-63.03125000000023,13.053571428571255,127,97,0.396875
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",224,56.69642857142857,2923.999999999961,13.053571428571255,1.4832259130722112,8974.999999999982,6051.000000000022,70.66929133858254,-63.03125000000023,13.053571428571255,127,97,0.396875
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",224,56.69642857142857,2923.999999999961,13.053571428571255,1.4832259130722112,8974.999999999982,6051.000000000022,70.66929133858254,-63.03125000000023,13.053571428571255,127,97,0.396875
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",106,55.660377358490564,1557.9999999999757,14.69811320754694,1.5464749210803075,4409.000000000008,2851.000000000033,74.72881355932218,-60.659574468085815,14.69811320754694,59,47,0.38962264150943393
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",106,55.660377358490564,1557.9999999999757,14.69811320754694,1.5464749210803075,4409.000000000008,2851.000000000033,74.72881355932218,-60.659574468085815,14.69811320754694,59,47,0.38962264150943393
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",106,55.660377358490564,1557.9999999999757,14.69811320754694,1.5464749210803075,4409.000000000008,2851.000000000033,74.72881355932218,-60.659574468085815,14.69811320754694,59,47,0.38962264150943393
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",106,54.71698113207547,2043.9999999999486,19.283018867924042,1.7058011049723514,4939.9999999999745,2896.0000000000264,85.172413793103,-60.33333333333388,19.283018867924042,58,48,0.3830188679245283
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",106,54.71698113207547,2043.9999999999486,19.283018867924042,1.7058011049723514,4939.9999999999745,2896.0000000000264,85.172413793103,-60.33333333333388,19.283018867924042,58,48,0.3830188679245283
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",106,54.71698113207547,2043.9999999999486,19.283018867924042,1.7058011049723514,4939.9999999999745,2896.0000000000264,85.172413793103,-60.33333333333388,19.283018867924042,58,48,0.3830188679245283
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",420,54.285714285714285,3816.9999999999272,9.088095238095065,1.323831339611429,15603.999999999975,11787.000000000047,68.43859649122795,-61.712041884817005,9.088095238095065,228,192,0.37999999999999995
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",420,54.285714285714285,3816.9999999999272,9.088095238095065,1.323831339611429,15603.999999999975,11787.000000000047,68.43859649122795,-61.712041884817005,9.088095238095065,228,192,0.37999999999999995
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",420,54.285714285714285,3816.9999999999272,9.088095238095065,1.323831339611429,15603.999999999975,11787.000000000047,68.43859649122795,-61.712041884817005,9.088095238095065,228,192,0.37999999999999995
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",223,54.26008968609865,2371.9999999999854,10.636771300448364,1.3825189485566811,8573.000000000002,6201.000000000016,70.8512396694215,-61.39603960396056,10.636771300448364,121,102,0.37982062780269055
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",223,54.26008968609865,2371.9999999999854,10.636771300448364,1.3825189485566811,8573.000000000002,6201.000000000016,70.8512396694215,-61.39603960396056,10.636771300448364,121,102,0.37982062780269055
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",223,54.26008968609865,2371.9999999999854,10.636771300448364,1.3825189485566811,8573.000000000002,6201.000000000016,70.8512396694215,-61.39603960396056,10.636771300448364,121,102,0.37982062780269055
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",131,54.19847328244275,1319.9999999999363,10.076335877862109,1.3384615384615197,5219.9999999999645,3900.000000000028,73.52112676056288,-65.00000000000047,10.076335877862109,71,60,0.3793893129770992
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",131,54.19847328244275,1319.9999999999363,10.076335877862109,1.3384615384615197,5219.9999999999645,3900.000000000028,73.52112676056288,-65.00000000000047,10.076335877862109,71,60,0.3793893129770992
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",131,54.19847328244275,1319.9999999999363,10.076335877862109,1.3384615384615197,5219.9999999999645,3900.000000000028,73.52112676056288,-65.00000000000047,10.076335877862109,71,60,0.3793893129770992
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",131,54.19847328244275,1319.9999999999363,10.076335877862109,1.3384615384615197,5219.9999999999645,3900.000000000028,73.52112676056288,-65.00000000000047,10.076335877862109,71,60,0.3793893129770992
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",131,54.19847328244275,1319.9999999999363,10.076335877862109,1.3384615384615197,5219.9999999999645,3900.000000000028,73.52112676056288,-65.00000000000047,10.076335877862109,71,60,0.3793893129770992
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",131,54.19847328244275,1319.9999999999363,10.076335877862109,1.3384615384615197,5219.9999999999645,3900.000000000028,73.52112676056288,-65.00000000000047,10.076335877862109,71,60,0.3793893129770992
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 2.0}",106,53.77358490566038,2508.9999999999404,23.669811320754157,1.8563139931740356,5438.999999999958,2930.000000000018,95.42105263157822,-59.79591836734731,23.669811320754157,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 2.0}",106,53.77358490566038,2508.9999999999404,23.669811320754157,1.8563139931740356,5438.999999999958,2930.000000000018,95.42105263157822,-59.79591836734731,23.669811320754157,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 2.0}",106,53.77358490566038,2508.9999999999404,23.669811320754157,1.8563139931740356,5438.999999999958,2930.000000000018,95.42105263157822,-59.79591836734731,23.669811320754157,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",106,53.77358490566038,2353.9999999999454,22.207547169810805,1.8034129692832526,5283.999999999963,2930.000000000018,92.70175438596426,-59.79591836734731,22.207547169810805,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",106,53.77358490566038,2353.9999999999454,22.207547169810805,1.8034129692832526,5283.999999999963,2930.000000000018,92.70175438596426,-59.79591836734731,22.207547169810805,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",106,53.77358490566038,2353.9999999999454,22.207547169810805,1.8034129692832526,5283.999999999963,2930.000000000018,92.70175438596426,-59.79591836734731,22.207547169810805,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.5}",106,53.77358490566038,2327.999999999969,21.962264150943106,1.7945392491467418,5257.999999999986,2930.000000000018,92.24561403508748,-59.79591836734731,21.962264150943106,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.5}",106,53.77358490566038,2327.999999999969,21.962264150943106,1.7945392491467418,5257.999999999986,2930.000000000018,92.24561403508748,-59.79591836734731,21.962264150943106,57,49,0.3764150943396226
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.5}",106,53.77358490566038,2327.999999999969,21.962264150943106,1.7945392491467418,5257.999999999986,2930.000000000018,92.24561403508748,-59.79591836734731,21.962264150943106,57,49,0.3764150943396226
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",610,53.77049180327869,3081.9999999998854,5.052459016393255,1.1713936158380536,21063.999999999924,17982.000000000036,64.21951219512172,-64.6834532374102,5.052459016393255,328,282,0.37639344262295077
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",610,53.77049180327869,3081.9999999998854,5.052459016393255,1.1713936158380536,21063.999999999924,17982.000000000036,64.21951219512172,-64.6834532374102,5.052459016393255,328,282,0.37639344262295077
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",610,53.77049180327869,3081.9999999998854,5.052459016393255,1.1713936158380536,21063.999999999924,17982.000000000036,64.21951219512172,-64.6834532374102,5.052459016393255,328,282,0.37639344262295077
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",131,52.67175572519084,1785.9999999999275,13.633587786258989,1.4521518987341568,5735.999999999944,3950.000000000017,83.13043478260788,-63.70967741935511,13.633587786258989,69,62,0.36870229007633587
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",131,52.67175572519084,1785.9999999999275,13.633587786258989,1.4521518987341568,5735.999999999944,3950.000000000017,83.13043478260788,-63.70967741935511,13.633587786258989,69,62,0.36870229007633587
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",131,52.67175572519084,1785.9999999999275,13.633587786258989,1.4521518987341568,5735.999999999944,3950.000000000017,83.13043478260788,-63.70967741935511,13.633587786258989,69,62,0.36870229007633587
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",131,52.67175572519084,1785.9999999999275,13.633587786258989,1.4521518987341568,5735.999999999944,3950.000000000017,83.13043478260788,-63.70967741935511,13.633587786258989,69,62,0.36870229007633587
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",131,52.67175572519084,1785.9999999999275,13.633587786258989,1.4521518987341568,5735.999999999944,3950.000000000017,83.13043478260788,-63.70967741935511,13.633587786258989,69,62,0.36870229007633587
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",131,52.67175572519084,1785.9999999999275,13.633587786258989,1.4521518987341568,5735.999999999944,3950.000000000017,83.13043478260788,-63.70967741935511,13.633587786258989,69,62,0.36870229007633587
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",711,52.601969057665265,5329.999999999944,7.496483825597671,1.2696004046535123,25099.999999999978,19770.000000000033,67.11229946524058,-59.014925373134425,7.496483825597671,374,337,0.36821378340365685
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",711,52.601969057665265,5329.999999999944,7.496483825597671,1.2696004046535123,25099.999999999978,19770.000000000033,67.11229946524058,-59.014925373134425,7.496483825597671,374,337,0.36821378340365685
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",711,52.601969057665265,5329.999999999944,7.496483825597671,1.2696004046535123,25099.999999999978,19770.000000000033,67.11229946524058,-59.014925373134425,7.496483825597671,374,337,0.36821378340365685
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
